INFO     | 2017-08-23 18:32:29,904 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-08-23 19:46:48,051 | model_util | Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-08-23 19:46:48,054 | model_util | 
INFO     | 2017-08-23 19:46:48,054 | model_util | 
INFO     | 2017-08-23 19:46:48,054 | model_util | *Citations for this analysis*
INFO     | 2017-08-23 19:46:48,054 | model_util | -----------------------------
INFO     | 2017-08-23 19:46:48,054 | model_util | 
INFO     | 2017-08-23 19:46:48,055 | model_util | If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-08-23 19:46:48,055 | model_util | 
INFO     | 2017-08-23 19:46:48,055 | model_util | For the version of PartitionFinder you used, please cite:
INFO     | 2017-08-23 19:46:48,055 | model_util | Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-08-23 19:46:48,055 | model_util | 
INFO     | 2017-08-23 19:46:48,055 | model_util | For the user algorithm you used, please cite:
INFO     | 2017-08-23 19:46:48,055 | model_util | 
INFO     | 2017-08-23 19:46:48,056 | model_util | Your analysis also used PhyML, so please cite:
INFO     | 2017-08-23 19:46:48,056 | model_util | Guindon, S., Dufayard, J. F., Lefort, V., Anisimova, M., Hordijk, W., & Gascuel, O. (2010). New algorithms and methods to estimate maximum-likelihood phylogenies: assessing the performance of PhyML 3.0. Systematic biology, 59(3), 307-321.
INFO     | 2017-08-23 19:46:48,056 | model_util | 
INFO     | 2017-08-23 19:46:48,057 | main       | Total processing time: 0:07:54 (h:m:s)
INFO     | 2017-08-23 19:46:48,058 | main       | Processing complete.
INFO     | 2017-08-23 19:49:48,690 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-08-23 19:49:48,694 | config     | Setting 'alignment' to 'MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 19:49:48,694 | config     | Setting 'branchlengths' to 'linked'
INFO     | 2017-08-23 19:49:48,694 | parser     | You set 'models' to: all
INFO     | 2017-08-23 19:49:48,705 | model_load | This analysis will use the following 56 models of molecular evolution
INFO     | 2017-08-23 19:49:48,705 | model_load | JC, K80, TRNEF, K81, TVMEF, TIMEF, SYM, F81, HKY, TRN, K81UF, TVM, TIM, GTR, JC+G, K80+G, TRNEF+G, K81+G, TVMEF+G, TIMEF+G, SYM+G, F81+G, HKY+G, TRN+G, K81UF+G, TVM+G, TIM+G, GTR+G, JC+I, K80+I, TRNEF+I, K81+I, TVMEF+I, TIMEF+I, SYM+I, F81+I, HKY+I, TRN+I, K81UF+I, TVM+I, TIM+I, GTR+I, JC+I+G, K80+I+G, TRNEF+I+G, K81+I+G, TVMEF+I+G, TIMEF+I+G, SYM+I+G, F81+I+G, HKY+I+G, TRN+I+G, K81UF+I+G, TVM+I+G, TIM+I+G, GTR+I+G
INFO     | 2017-08-23 19:49:48,706 | config     | Setting 'model_selection' to 'aicc'
INFO     | 2017-08-23 19:49:48,709 | config     | Setting 'search' to 'user'
INFO     | 2017-08-23 19:49:48,711 | config     | ------------------------ BEGINNING NEW RUN -------------------------------
INFO     | 2017-08-23 19:49:48,711 | config     | Looking for alignment file './MuellerAlignmnetJan12FINAL.nex'...
INFO     | 2017-08-23 19:49:48,717 | threadpool | Using 4 cpus
INFO     | 2017-08-23 19:49:48,717 | analysis   | Beginning Analysis
WARNING  | 2017-08-23 19:49:48,717 | analysis   | Deleting all previous workings in './analysis'
INFO     | 2017-08-23 19:49:48,734 | alignment  | Reading alignment file './MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 19:49:48,742 | analysis   | Starting tree will be estimated from the data.
INFO     | 2017-08-23 19:49:48,742 | raxml      | Estimating Maximum Likelihood tree with RAxML fast experimental tree search for ./analysis/start_tree/filtered_source.phy
INFO     | 2017-08-23 19:49:48,743 | raxml      | Using a separate GTR+G model for each data block
INFO     | 2017-08-23 19:50:00,393 | raxml      | Estimating GTR+G branch lengths on ML tree using all partitions
INFO     | 2017-08-23 19:50:05,639 | raxml      | ML topology estimation finished
INFO     | 2017-08-23 19:50:05,639 | analysis_m | Performing User analysis
INFO     | 2017-08-23 19:59:41,759 | model_util | Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,766 | model_util | *Citations for this analysis*
INFO     | 2017-08-23 19:59:41,766 | model_util | -----------------------------
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,766 | model_util | If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,766 | model_util | For the version of PartitionFinder you used, please cite:
INFO     | 2017-08-23 19:59:41,766 | model_util | Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,766 | model_util | For the user algorithm you used, please cite:
INFO     | 2017-08-23 19:59:41,766 | model_util | 
INFO     | 2017-08-23 19:59:41,767 | model_util | Your analysis also used PhyML, so please cite:
INFO     | 2017-08-23 19:59:41,799 | model_util | Guindon, S., Dufayard, J. F., Lefort, V., Anisimova, M., Hordijk, W., & Gascuel, O. (2010). New algorithms and methods to estimate maximum-likelihood phylogenies: assessing the performance of PhyML 3.0. Systematic biology, 59(3), 307-321.
INFO     | 2017-08-23 19:59:41,799 | model_util | 
INFO     | 2017-08-23 19:59:41,802 | main       | Total processing time: 0:09:53 (h:m:s)
INFO     | 2017-08-23 19:59:41,802 | main       | Processing complete.
INFO     | 2017-08-23 20:02:32,543 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-08-23 20:02:32,546 | config     | Setting 'alignment' to 'MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 20:02:32,547 | config     | Setting 'branchlengths' to 'linked'
INFO     | 2017-08-23 20:02:32,547 | parser     | You set 'models' to: all
INFO     | 2017-08-23 20:02:32,556 | model_load | This analysis will use the following 56 models of molecular evolution
INFO     | 2017-08-23 20:02:32,557 | model_load | JC, K80, TRNEF, K81, TVMEF, TIMEF, SYM, F81, HKY, TRN, K81UF, TVM, TIM, GTR, JC+G, K80+G, TRNEF+G, K81+G, TVMEF+G, TIMEF+G, SYM+G, F81+G, HKY+G, TRN+G, K81UF+G, TVM+G, TIM+G, GTR+G, JC+I, K80+I, TRNEF+I, K81+I, TVMEF+I, TIMEF+I, SYM+I, F81+I, HKY+I, TRN+I, K81UF+I, TVM+I, TIM+I, GTR+I, JC+I+G, K80+I+G, TRNEF+I+G, K81+I+G, TVMEF+I+G, TIMEF+I+G, SYM+I+G, F81+I+G, HKY+I+G, TRN+I+G, K81UF+I+G, TVM+I+G, TIM+I+G, GTR+I+G
INFO     | 2017-08-23 20:02:32,557 | config     | Setting 'model_selection' to 'aicc'
ERROR    | 2017-08-23 20:02:32,558 | parser     | There was a problem loading your .cfg file, please check and try again
ERROR    | 2017-08-23 20:02:32,558 | parser     | Expected ";" (at char 373), (line:15, col:21)
INFO     | 2017-08-23 20:02:32,558 | parser     | The line causing the problem is this: 'Gene1_codon1 = 1-217\;'. Please check that line, and make sure it appears in the right place in the config file. If it looks OK, try double-checking the semi-colons on other lines
ERROR    | 2017-08-23 20:02:32,558 | main       | Failed to run. See previous errors.
INFO     | 2017-08-23 20:02:43,156 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-08-23 20:02:43,159 | config     | Setting 'alignment' to 'MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 20:02:43,160 | config     | Setting 'branchlengths' to 'linked'
INFO     | 2017-08-23 20:02:43,160 | parser     | You set 'models' to: all
INFO     | 2017-08-23 20:02:43,170 | model_load | This analysis will use the following 56 models of molecular evolution
INFO     | 2017-08-23 20:02:43,170 | model_load | JC, K80, TRNEF, K81, TVMEF, TIMEF, SYM, F81, HKY, TRN, K81UF, TVM, TIM, GTR, JC+G, K80+G, TRNEF+G, K81+G, TVMEF+G, TIMEF+G, SYM+G, F81+G, HKY+G, TRN+G, K81UF+G, TVM+G, TIM+G, GTR+G, JC+I, K80+I, TRNEF+I, K81+I, TVMEF+I, TIMEF+I, SYM+I, F81+I, HKY+I, TRN+I, K81UF+I, TVM+I, TIM+I, GTR+I, JC+I+G, K80+I+G, TRNEF+I+G, K81+I+G, TVMEF+I+G, TIMEF+I+G, SYM+I+G, F81+I+G, HKY+I+G, TRN+I+G, K81UF+I+G, TVM+I+G, TIM+I+G, GTR+I+G
INFO     | 2017-08-23 20:02:43,171 | config     | Setting 'model_selection' to 'aicc'
INFO     | 2017-08-23 20:02:43,173 | config     | Setting 'search' to 'user'
INFO     | 2017-08-23 20:02:43,174 | config     | ------------------------ BEGINNING NEW RUN -------------------------------
INFO     | 2017-08-23 20:02:43,174 | config     | Looking for alignment file './MuellerAlignmnetJan12FINAL.nex'...
INFO     | 2017-08-23 20:02:43,179 | threadpool | Using 4 cpus
INFO     | 2017-08-23 20:02:43,179 | analysis   | Beginning Analysis
WARNING  | 2017-08-23 20:02:43,179 | analysis   | Deleting all previous workings in './analysis'
INFO     | 2017-08-23 20:02:43,195 | alignment  | Reading alignment file './MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 20:02:43,204 | analysis   | Starting tree will be estimated from the data.
INFO     | 2017-08-23 20:02:43,205 | raxml      | Estimating Maximum Likelihood tree with RAxML fast experimental tree search for ./analysis/start_tree/filtered_source.phy
INFO     | 2017-08-23 20:02:43,205 | raxml      | Using a separate GTR+G model for each data block
INFO     | 2017-08-23 20:02:52,723 | raxml      | Estimating GTR+G branch lengths on ML tree using all partitions
INFO     | 2017-08-23 20:02:56,865 | raxml      | ML topology estimation finished
INFO     | 2017-08-23 20:02:56,866 | analysis_m | Performing User analysis
INFO     | 2017-08-23 20:10:39,103 | model_util | Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-08-23 20:10:39,107 | model_util | 
INFO     | 2017-08-23 20:10:39,107 | model_util | 
INFO     | 2017-08-23 20:10:39,107 | model_util | *Citations for this analysis*
INFO     | 2017-08-23 20:10:39,107 | model_util | -----------------------------
INFO     | 2017-08-23 20:10:39,107 | model_util | 
INFO     | 2017-08-23 20:10:39,107 | model_util | If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-08-23 20:10:39,108 | model_util | 
INFO     | 2017-08-23 20:10:39,108 | model_util | For the version of PartitionFinder you used, please cite:
INFO     | 2017-08-23 20:10:39,108 | model_util | Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-08-23 20:10:39,108 | model_util | 
INFO     | 2017-08-23 20:10:39,108 | model_util | For the user algorithm you used, please cite:
INFO     | 2017-08-23 20:10:39,108 | model_util | 
INFO     | 2017-08-23 20:10:39,108 | model_util | Your analysis also used PhyML, so please cite:
INFO     | 2017-08-23 20:10:39,109 | model_util | Guindon, S., Dufayard, J. F., Lefort, V., Anisimova, M., Hordijk, W., & Gascuel, O. (2010). New algorithms and methods to estimate maximum-likelihood phylogenies: assessing the performance of PhyML 3.0. Systematic biology, 59(3), 307-321.
INFO     | 2017-08-23 20:10:39,109 | model_util | 
INFO     | 2017-08-23 20:10:39,110 | main       | Total processing time: 0:07:56 (h:m:s)
INFO     | 2017-08-23 20:10:39,110 | main       | Processing complete.
INFO     | 2017-08-23 20:25:50,724 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2017-08-23 20:25:50,728 | config     | Setting 'alignment' to 'MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 20:25:50,728 | config     | Setting 'branchlengths' to 'linked'
INFO     | 2017-08-23 20:25:50,728 | parser     | You set 'models' to: all
INFO     | 2017-08-23 20:25:50,737 | model_load | This analysis will use the following 56 models of molecular evolution
INFO     | 2017-08-23 20:25:50,737 | model_load | JC, K80, TRNEF, K81, TVMEF, TIMEF, SYM, F81, HKY, TRN, K81UF, TVM, TIM, GTR, JC+G, K80+G, TRNEF+G, K81+G, TVMEF+G, TIMEF+G, SYM+G, F81+G, HKY+G, TRN+G, K81UF+G, TVM+G, TIM+G, GTR+G, JC+I, K80+I, TRNEF+I, K81+I, TVMEF+I, TIMEF+I, SYM+I, F81+I, HKY+I, TRN+I, K81UF+I, TVM+I, TIM+I, GTR+I, JC+I+G, K80+I+G, TRNEF+I+G, K81+I+G, TVMEF+I+G, TIMEF+I+G, SYM+I+G, F81+I+G, HKY+I+G, TRN+I+G, K81UF+I+G, TVM+I+G, TIM+I+G, GTR+I+G
INFO     | 2017-08-23 20:25:50,738 | config     | Setting 'model_selection' to 'aicc'
INFO     | 2017-08-23 20:25:50,739 | config     | Setting 'search' to 'all'
INFO     | 2017-08-23 20:25:50,740 | config     | ------------------------ BEGINNING NEW RUN -------------------------------
INFO     | 2017-08-23 20:25:50,740 | config     | Looking for alignment file './MuellerAlignmnetJan12FINAL.nex'...
INFO     | 2017-08-23 20:25:50,745 | threadpool | Using 4 cpus
INFO     | 2017-08-23 20:25:50,745 | analysis   | Beginning Analysis
WARNING  | 2017-08-23 20:25:50,745 | analysis   | Deleting all previous workings in './analysis'
INFO     | 2017-08-23 20:25:50,760 | alignment  | Reading alignment file './MuellerAlignmnetJan12FINAL.nex'
INFO     | 2017-08-23 20:25:50,769 | analysis   | Starting tree will be estimated from the data.
INFO     | 2017-08-23 20:25:50,770 | raxml      | Estimating Maximum Likelihood tree with RAxML fast experimental tree search for ./analysis/start_tree/filtered_source.phy
INFO     | 2017-08-23 20:25:50,770 | raxml      | Using a separate GTR+G model for each data block
INFO     | 2017-08-23 20:25:56,352 | raxml      | Estimating GTR+G branch lengths on ML tree using all partitions
INFO     | 2017-08-23 20:25:59,861 | raxml      | ML topology estimation finished
INFO     | 2017-08-23 20:25:59,862 | analysis_m | Performing complete analysis
INFO     | 2017-08-23 20:30:35,036 | progress   | Finished subset 1/7, 14.29 percent done
INFO     | 2017-08-23 20:35:12,991 | progress   | Finished subset 2/7, 28.57 percent done
INFO     | 2017-08-23 20:37:54,024 | progress   | Finished subset 3/7, 42.86 percent done
INFO     | 2017-08-23 20:41:25,168 | progress   | Finished subset 4/7, 57.14 percent done
INFO     | 2017-08-23 20:45:15,567 | progress   | Finished subset 5/7, 71.43 percent done
INFO     | 2017-08-23 20:51:09,204 | progress   | Finished subset 6/7, 85.71 percent done
INFO     | 2017-08-23 20:53:03,250 | progress   | Finished subset 7/7, 100.00 percent done
INFO     | 2017-08-23 20:53:03,255 | model_util | Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2017-08-23 20:53:03,258 | model_util | 
INFO     | 2017-08-23 20:53:03,258 | model_util | 
INFO     | 2017-08-23 20:53:03,258 | model_util | *Citations for this analysis*
INFO     | 2017-08-23 20:53:03,258 | model_util | -----------------------------
INFO     | 2017-08-23 20:53:03,258 | model_util | 
INFO     | 2017-08-23 20:53:03,258 | model_util | If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2017-08-23 20:53:03,258 | model_util | 
INFO     | 2017-08-23 20:53:03,258 | model_util | For the version of PartitionFinder you used, please cite:
INFO     | 2017-08-23 20:53:03,258 | model_util | Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2017-08-23 20:53:03,282 | model_util | 
INFO     | 2017-08-23 20:53:03,283 | model_util | For the all algorithm you used, please cite:
INFO     | 2017-08-23 20:53:03,283 | model_util | 
INFO     | 2017-08-23 20:53:03,284 | model_util | Your analysis also used PhyML, so please cite:
INFO     | 2017-08-23 20:53:03,284 | model_util | Guindon, S., Dufayard, J. F., Lefort, V., Anisimova, M., Hordijk, W., & Gascuel, O. (2010). New algorithms and methods to estimate maximum-likelihood phylogenies: assessing the performance of PhyML 3.0. Systematic biology, 59(3), 307-321.
INFO     | 2017-08-23 20:53:03,285 | model_util | 
INFO     | 2017-08-23 20:53:03,289 | main       | Total processing time: 0:27:13 (h:m:s)
INFO     | 2017-08-23 20:53:03,289 | main       | Processing complete.
